arrival_s,class_name,input_tokens,cached_input_tokens,output_tokens,thinking_tokens,max_output_tokens,observed_latency_s
2158.5518351454,reasoning,1776,107,796,153,870,
2158.741750827064,rag,1329,1063,335,0,653,
2159.1597268481464,rag,3443,620,170,0,653,
2159.2901444980675,chat,385,127,128,0,435,
2159.4866320637666,reasoning,1274,76,378,274,870,
2159.6969080425406,rag,2043,368,312,0,653,
2160.5992581823834,rag,989,699,558,0,653,
2160.889468418139,chat,669,285,122,0,435,
2161.0967157758937,chat,898,108,108,0,435,
2161.2479963053556,rag,4296,773,207,0,653,
2162.677777680772,reasoning,3676,221,462,430,870,
2162.703739414112,chat,1038,125,158,0,435,
2163.0531211471894,rag,1034,186,236,0,653,
2163.3600320551004,rag,2549,459,383,0,653,
2164.155420954508,chat,954,114,281,0,435,
2164.8220817927545,chat,722,87,100,0,435,
2164.9328540312686,chat,794,95,207,0,435,
2166.0661970846904,rag,7295,1313,288,0,653,
2166.2925006242253,rag,1190,214,175,0,653,
2166.5998910106,chat,955,115,121,0,435,
2166.7969443623742,chat,943,113,144,0,435,
2167.679741705709,chat,925,111,140,0,435,
2167.9963699743,chat,428,51,109,0,435,
2168.324454053107,reasoning,930,56,411,363,870,
2168.586343241705,chat,597,72,214,0,435,
2168.732551831327,chat,935,393,371,0,435,
2169.9779346543583,chat,624,75,94,0,435,
2170.539545281734,chat,514,62,250,0,435,
2170.8567893292466,chat,406,49,353,0,435,
2171.3764211193957,reasoning,2297,138,617,101,870,
2172.0111612309574,chat,1265,152,243,0,435,
2172.6163159695443,chat,612,73,202,0,435,
2173.1564748968176,rag,1629,1135,277,0,653,
2173.192031196177,chat,384,46,128,0,435,
2173.5714741313113,rag,1348,741,154,0,653,
2173.8651464459713,chat,1126,135,241,0,435,
2174.378020077511,chat,649,78,300,0,435,
2175.739678558392,chat,964,116,102,0,435,
2176.427434507269,reasoning,1583,442,549,520,870,
2176.8588507865197,chat,522,63,75,0,435,
2177.6855914927423,reasoning,3008,180,262,360,870,
2177.906005772625,chat,805,97,162,0,435,
2179.9587373567388,rag,1331,240,187,0,653,
2180.1459054848506,rag,1613,290,276,0,653,
2180.4989115186886,reasoning,1679,101,583,431,870,
2182.0419504735305,chat,821,99,174,0,435,
2183.038167850768,chat,646,78,410,0,435,
2183.06315338209,chat,465,56,194,0,435,
2183.1906182295047,reasoning,2054,123,334,365,870,
2184.303741996413,reasoning,684,41,211,324,870,
2184.5616162833967,rag,2540,457,183,0,653,
2187.3329795550244,reasoning,1018,61,346,380,870,
2188.9386849650455,reasoning,1252,75,326,231,870,
2191.1259443530475,rag,1822,1276,199,0,653,
2191.154438811751,rag,2064,372,86,0,653,
2191.690548311917,chat,737,88,148,0,435,
2192.0194480237924,chat,807,97,294,0,435,
2192.7372463495994,rag,1641,295,284,0,653,
2192.8380149630348,rag,1641,295,111,0,653,
2192.9696706518603,chat,359,43,168,0,435,
2193.2575051627186,rag,1810,326,168,0,653,
2193.3841115049227,reasoning,2361,142,364,296,870,
2194.9649110384607,chat,1831,220,77,0,435,
2195.084955986439,chat,1282,443,234,0,435,
2195.3820943541273,rag,1757,1130,134,0,653,
2196.1266730828465,rag,1424,256,139,0,653,
2197.5637155114964,chat,658,242,299,0,435,
2197.8900871518936,chat,612,73,154,0,435,
2198.14895344034,rag,2574,1463,191,0,653,
2198.301431504032,chat,905,109,90,0,435,
2199.6232176092767,chat,464,234,125,0,435,
2199.673400736825,reasoning,1308,78,495,288,870,
2200.5369009510614,rag,1567,1145,398,0,653,
2200.6205858649114,rag,2325,1427,111,0,653,
2200.8685677059193,rag,2125,1174,226,0,653,
2200.89923290714,reasoning,1295,78,416,97,870,
2201.7956957150195,reasoning,3956,237,651,99,870,
2201.8149876294437,chat,427,51,166,0,435,
2201.90208612004,reasoning,2135,128,411,123,870,
2202.6006062409556,chat,945,113,142,0,435,
2203.0241750873424,chat,458,55,182,0,435,
2203.242237800473,chat,728,272,98,0,435,
2205.5799241133154,reasoning,1257,75,466,131,870,
2205.609557628511,chat,422,51,178,0,435,
2206.1553151601593,rag,4157,748,97,0,653,
2206.5430534906445,reasoning,2211,133,327,422,870,
2207.389651147657,chat,985,118,176,0,435,
2207.427873672433,reasoning,952,57,272,304,870,
2207.6729171988977,chat,658,79,236,0,435,
2207.7026495473306,rag,892,161,128,0,653,
2208.114004415023,chat,693,83,211,0,435,
2209.512947394765,reasoning,2896,174,384,108,870,
2209.71554826747,reasoning,1726,104,568,341,870,
2210.0932739183054,chat,634,76,107,0,435,
2211.062988359198,rag,1772,319,453,0,653,
2212.0406414943927,rag,2144,386,125,0,653,
2212.7602158048467,reasoning,2547,153,567,315,870,
2213.3173764045027,chat,275,33,374,0,435,
2213.7446275216103,chat,563,68,271,0,435,
2214.0705199405625,reasoning,720,43,870,384,870,
2214.3634546711833,chat,326,39,150,0,435,
2214.394438217485,rag,2661,479,161,0,653,
2214.9325051723135,rag,1360,665,298,0,653,
2216.219934380062,chat,614,74,191,0,435,
2216.225159072873,chat,632,76,138,0,435,
2216.353597528814,rag,3307,1550,349,0,653,
2218.1643005611477,rag,578,104,172,0,653,
2218.9574500222157,reasoning,580,35,235,127,870,
2219.232195277615,reasoning,1328,80,374,200,870,
2219.6532139604224,chat,600,72,103,0,435,
2220.3156003429426,chat,773,93,121,0,435,
2220.6997078225554,chat,607,73,179,0,435,
2222.40593204437,chat,795,95,83,0,435,
2222.8813238220423,chat,717,86,134,0,435,
2222.922316684061,chat,953,114,204,0,435,
2224.509629442173,chat,208,25,163,0,435,
2225.295914201479,chat,751,90,189,0,435,
2225.6777191045408,chat,392,47,197,0,435,
2226.94458503007,rag,1854,334,290,0,653,
2229.4472365533784,reasoning,740,104,312,355,870,
2229.573974098264,chat,618,74,150,0,435,
2229.694590015834,chat,418,50,122,0,435,
2229.9599221691337,reasoning,647,39,358,249,870,
2230.1895288521455,chat,750,90,246,0,435,
2230.9686391514015,chat,438,53,142,0,435,
2231.7168947053224,chat,857,103,151,0,435,
2231.9478120637727,reasoning,3776,699,437,131,870,
2232.4788492831226,rag,4200,756,153,0,653,
2233.3201642957874,rag,1709,1367,313,0,653,
2233.9817921335416,chat,461,55,87,0,435,
2236.3935779535673,chat,295,35,151,0,435,
2236.713733477832,reasoning,3699,222,621,634,870,
2237.6322554795624,chat,589,71,54,0,435,
2237.7835907504923,chat,604,72,278,0,435,
2240.0441844779316,chat,488,59,274,0,435,
2240.403960788157,rag,1368,246,163,0,653,
2240.653838858227,chat,383,46,186,0,435,
2240.8060964425754,chat,518,289,270,0,435,
2240.8704785392993,chat,602,72,189,0,435,
2241.7482651395685,chat,932,412,144,0,435,
2241.961678158188,reasoning,908,54,406,179,870,
2242.448306341776,chat,410,49,115,0,435,
2243.0437222549285,chat,1199,144,215,0,435,
2243.5350074946373,reasoning,2299,138,240,298,870,
2243.809721325684,chat,849,102,182,0,435,
2244.514129262747,rag,3046,548,311,0,653,
2244.5309806316195,rag,1591,286,339,0,653,
2244.5422318360183,chat,841,101,210,0,435,
2244.5797856607824,chat,343,41,141,0,435,
2244.6693665129806,reasoning,1320,79,392,335,870,
2245.3398383164545,rag,743,134,604,0,653,
2246.801492318322,chat,977,492,139,0,435,
2247.2081065654693,chat,487,58,140,0,435,
2247.3678593457835,chat,511,61,119,0,435,
2247.939818376838,chat,275,98,146,0,435,
2247.966273306833,rag,2455,442,255,0,653,
2248.324733198964,chat,477,57,150,0,435,
2248.4649744594244,rag,1099,198,312,0,653,
2248.865904432163,reasoning,3378,203,429,195,870,
2251.3774406982416,chat,414,50,143,0,435,
2253.4208601076693,chat,457,232,199,0,435,
2254.172303961306,rag,2523,1943,235,0,653,
2255.694214122441,chat,219,26,162,0,435,
2258.3036083524817,rag,2828,2220,153,0,653,
2259.527576838752,chat,584,70,136,0,435,
2260.2215738769896,chat,246,30,133,0,435,
2261.568773109012,chat,582,70,220,0,435,
2261.6744588307356,chat,208,25,190,0,435,
2262.1900475493876,chat,376,45,58,0,435,
2263.7444198394805,rag,3547,638,123,0,653,
2263.930187502026,chat,788,284,195,0,435,
2264.9154710246908,chat,844,101,174,0,435,
2265.3028935604075,rag,2600,1700,225,0,653,
2265.623227668139,rag,2316,1722,284,0,653,
2265.9083740811325,reasoning,4892,294,528,597,870,
2266.4023911080517,chat,430,52,181,0,435,
2267.431373592681,rag,1597,287,622,0,653,
2267.5930462653664,chat,271,129,183,0,435,
2267.6645439284944,chat,788,95,290,0,435,
2269.0100441339996,chat,956,115,91,0,435,
2269.739861865859,chat,1046,126,238,0,435,
2271.6302225012837,chat,560,219,146,0,435,
2272.492269820916,chat,505,61,127,0,435,
2276.142427089185,rag,3239,2235,242,0,653,
2276.2612259435637,chat,214,26,316,0,435,
2277.085941678763,chat,829,99,66,0,435,
2277.11512182464,chat,599,72,323,0,435,
2277.6264451306492,reasoning,809,49,196,215,870,
2278.015369980854,rag,3097,557,170,0,653,
2278.9914049284102,reasoning,1004,60,159,277,870,
2279.1782213810156,chat,725,445,155,0,435,
2279.4000270253255,rag,2969,534,201,0,653,
2280.6087076054337,rag,2724,490,244,0,653,
2281.7017663471765,chat,659,79,93,0,435,
2281.824247567427,chat,323,110,297,0,435,
2281.8571460873036,reasoning,592,36,194,187,870,
2282.139793773368,chat,653,78,317,0,435,
2283.587162099162,rag,1127,203,388,0,653,
2283.684461713369,rag,3546,638,630,0,653,
2283.9455096433053,chat,418,50,410,0,435,
2285.0628184863285,rag,2570,1257,298,0,653,
2286.352875121038,chat,1167,140,231,0,435,
2286.6790205368025,rag,385,69,334,0,653,
2286.8899539263693,rag,3756,676,250,0,653,
2287.020593625806,chat,694,83,184,0,435,
2287.184755081857,chat,808,338,200,0,435,
2287.8855081408515,reasoning,2996,180,400,298,870,
2289.14274328169,reasoning,1744,105,451,283,870,
2289.451133023123,chat,627,330,98,0,435,
2289.497473067959,chat,402,48,142,0,435,
2290.38305903038,chat,427,51,152,0,435,
2291.798012344325,chat,1456,675,158,0,435,
2291.8768846081057,rag,1975,356,257,0,653,
2291.9330933713463,rag,1588,286,308,0,653,
2292.8829192064745,chat,412,174,127,0,435,
2294.013072407136,chat,620,74,343,0,435,
2294.7618293730097,rag,1499,1144,450,0,653,
2294.9111833776865,chat,644,77,65,0,435,
2295.5724456792786,rag,2645,476,347,0,653,
2296.1437188868895,reasoning,785,47,203,304,870,
2297.983319645809,reasoning,3548,735,238,196,870,
2297.9974321137183,chat,616,74,149,0,435,
2299.8569641379654,chat,1428,171,203,0,435,
2299.916097060028,chat,667,80,164,0,435,
2300.9254984299837,rag,2100,378,344,0,653,
2301.2170420979287,chat,656,277,54,0,435,
2301.457194867803,reasoning,816,49,344,217,870,
2301.5695041378226,rag,1586,285,357,0,653,
2301.7961838553824,rag,644,438,266,0,653,
2303.2076966319946,rag,4413,794,346,0,653,
2304.9043642899946,chat,770,92,245,0,435,
2306.8048299925877,chat,537,64,229,0,435,
2307.9324917821914,chat,760,91,102,0,435,
2308.32772106267,chat,564,68,278,0,435,
2308.845576188679,chat,1159,139,188,0,435,
2309.255830806676,reasoning,879,245,380,103,870,
2310.6206948828753,chat,1100,634,65,0,435,
2310.8567130405186,chat,290,35,79,0,435,
2311.2626876155373,chat,149,18,98,0,435,
2312.081415539692,chat,1567,188,146,0,435,
2317.0582145212697,rag,1538,277,244,0,653,
2317.2231512705084,chat,485,58,143,0,435,
2318.114595212502,rag,937,680,160,0,653,
2320.277227036424,rag,7429,1337,261,0,653,
2320.5819086800825,chat,518,62,145,0,435,
2320.7195287630957,reasoning,1957,117,444,120,870,
2320.9814351948044,rag,3260,587,141,0,653,
2321.1716033080484,rag,807,392,168,0,653,
2321.5623170895446,rag,1294,233,205,0,653,
2323.3941658976255,chat,342,126,91,0,435,
2323.4560430792912,chat,435,52,65,0,435,
2323.5927749605426,chat,474,57,180,0,435,
2324.1391609798516,chat,482,58,47,0,435,
2324.4902503725393,rag,1653,298,176,0,653,
2325.342749120799,chat,492,59,109,0,435,
2325.3956306972223,reasoning,565,34,472,73,870,
2326.3241038432384,reasoning,977,59,334,391,870,
2326.8328494484613,chat,397,158,150,0,435,
2327.25130644863,reasoning,2492,150,290,463,870,
2327.8283144274224,chat,930,307,123,0,435,
2328.9455600747515,chat,591,71,163,0,435,
2330.2526510734283,reasoning,574,34,383,159,870,
2331.183233163343,chat,658,79,343,0,435,
2331.824995696065,chat,642,77,149,0,435,
2331.914283605621,chat,487,58,186,0,435,
2333.242352596463,rag,3735,1641,373,0,653,
2333.2634546365725,rag,849,153,77,0,653,
2333.744718316159,chat,448,54,169,0,435,
2334.5496122753425,reasoning,2013,121,150,115,870,
2334.968783580302,reasoning,1990,335,201,838,870,
2335.220116949313,reasoning,4144,249,492,176,870,
2335.7982408781354,chat,316,38,258,0,435,
2337.1525518081935,rag,1527,275,286,0,653,
2338.696549967723,reasoning,1876,113,239,629,870,
2339.1018833728317,chat,853,102,150,0,435,
2340.145586146098,reasoning,2168,130,660,161,870,
2340.3854432857624,chat,576,69,82,0,435,
2340.46977830382,rag,3557,640,228,0,653,
2340.5139716034305,reasoning,1255,75,234,422,870,
2341.1152861804458,chat,1069,128,98,0,435,
2343.7223146464685,reasoning,1761,106,312,170,870,
2344.1295691572745,chat,730,88,260,0,435,
2345.06906857451,reasoning,2344,141,357,183,870,
2345.6202184195913,chat,1254,150,126,0,435,
2346.3102769997568,reasoning,1649,99,186,618,870,
2346.6465501566904,chat,398,48,160,0,435,
2346.712280917655,chat,518,278,102,0,435,
2346.7336220321376,rag,594,107,225,0,653,
2346.960768945344,rag,963,173,216,0,653,
2347.6660578601927,chat,1423,171,251,0,435,
2348.0222432173587,rag,1408,253,213,0,653,
2348.1762459950914,rag,1480,980,122,0,653,
2348.2076437604687,chat,267,32,180,0,435,
2348.535250575278,chat,1035,124,142,0,435,
2348.536708558483,reasoning,2704,162,313,196,870,
2348.631659041195,rag,2180,1012,248,0,653,
2348.755674224796,chat,757,91,410,0,435,
2349.567489768296,chat,847,102,265,0,435,
2349.871642748577,rag,2335,420,171,0,653,
2349.909820751873,chat,449,54,315,0,435,
2350.0715246816326,chat,672,81,410,0,435,
2350.1108509334636,rag,531,390,207,0,653,
2350.186506902048,chat,346,42,153,0,435,
2350.488710496066,chat,557,67,181,0,435,
2350.512342519871,chat,567,68,295,0,435,
2350.5329836219703,reasoning,1872,112,473,110,870,
2350.8197416469943,chat,852,102,179,0,435,
2351.104316727235,chat,299,36,110,0,435,
2351.8154550402687,chat,1475,177,248,0,435,
2352.2870019497145,chat,667,80,101,0,435,
2352.340460212928,chat,806,404,110,0,435,
2352.3749825256414,chat,579,69,164,0,435,
2352.6724456065854,chat,1181,142,131,0,435,
2353.009324152764,chat,677,81,102,0,435,
2353.301645927386,rag,1512,272,263,0,653,
2354.21630769163,chat,507,61,106,0,435,
2355.3776249164075,chat,515,62,88,0,435,
2355.6421593705677,chat,774,93,207,0,435,
2355.9607230168413,chat,404,166,196,0,435,
2356.2289873324394,rag,943,170,468,0,653,
2356.658897539046,rag,2137,385,266,0,653,
2357.4844318247,chat,896,448,225,0,435,
2358.0292928321246,chat,953,114,80,0,435,
2358.7276286005567,chat,767,92,305,0,435,
2358.7349618866456,reasoning,783,47,602,248,870,
2358.772711436913,chat,356,197,107,0,435,
2358.8287628485036,chat,1590,191,143,0,435,
2359.613982417193,rag,715,129,207,0,653,
2359.7920966421843,chat,919,110,181,0,435,
2360.450825571452,reasoning,1049,63,431,113,870,
2360.8969404501972,chat,258,31,47,0,435,
2361.789511222639,chat,227,27,154,0,435,
2361.8638501177556,rag,1207,217,198,0,653,
2361.985715077292,chat,284,34,285,0,435,
2362.165418618338,chat,1794,215,276,0,435,
2362.331525830484,chat,280,34,161,0,435,
2362.7804242857387,chat,450,234,68,0,435,
2363.1089995400475,chat,544,65,51,0,435,
2363.34091557448,chat,257,31,171,0,435,
2363.4260319275722,chat,224,27,161,0,435,
2364.624757830307,rag,1655,1324,214,0,653,
2364.834804331022,rag,1362,245,207,0,653,
2365.650113374774,chat,443,198,410,0,435,
2365.9497409032524,chat,1185,142,410,0,435,
2366.3192330040524,chat,759,446,261,0,435,
2366.5467242653212,rag,951,171,301,0,653,
2366.6805790386884,rag,848,153,244,0,653,
2366.7531187595873,chat,536,64,298,0,435,
2366.8003878262602,chat,604,72,97,0,435,
2367.107237733686,chat,1212,145,94,0,435,
2367.238247723994,rag,5370,2752,291,0,653,
2367.328537935724,chat,748,428,189,0,435,
2367.52209191991,chat,1033,124,314,0,435,
2367.573954327679,chat,536,64,198,0,435,
2367.7141512362823,rag,1225,220,226,0,653,
2367.874928650414,chat,469,56,322,0,435,
2367.940587310321,chat,469,260,160,0,435,
2368.2927458150675,reasoning,1185,71,307,261,870,
2368.509945848616,chat,495,59,117,0,435,
2368.5713322256966,reasoning,1049,63,281,136,870,
2368.7545362931032,chat,334,178,254,0,435,
2368.791505995291,reasoning,502,30,256,187,870,
2368.9090890556795,reasoning,1986,119,358,400,870,
2369.0890449502995,reasoning,1511,91,413,101,870,
2369.501125878158,reasoning,3054,535,325,627,870,
2369.627874496051,reasoning,1441,86,155,359,870,
2370.04164947616,chat,554,66,213,0,435,
2370.8942092230636,chat,554,66,130,0,435,
2371.0613000876274,chat,613,74,182,0,435,
2371.3694028764603,rag,2990,538,261,0,653,
2371.479318483459,reasoning,2101,126,247,380,870,
2371.8108350804946,reasoning,1264,76,208,207,870,
2371.856454677621,chat,546,294,289,0,435,
2372.120077274666,rag,1782,321,107,0,653,
2372.286018029035,chat,346,42,95,0,435,
2372.356636601321,rag,3304,595,252,0,653,
2372.362515831489,rag,1637,295,278,0,653,
2372.814765094453,rag,1755,316,461,0,653,
2372.9976620918874,reasoning,1995,120,722,188,870,
2373.014250352627,chat,693,83,300,0,435,
2373.8363175458894,rag,1725,1222,188,0,653,
2373.8816079290877,chat,472,286,125,0,435,
2374.192301218333,rag,913,164,229,0,653,
2374.3044046956425,chat,1207,145,252,0,435,
2374.546620673641,chat,604,319,166,0,435,
2374.5494530389597,chat,576,69,244,0,435,
2374.8078398185544,chat,488,59,77,0,435,
2375.31375578987,chat,263,32,243,0,435,
2375.3392446506987,chat,482,58,124,0,435,
2376.029718827763,reasoning,2032,122,209,304,870,
2376.345465263163,rag,3227,581,144,0,653,
2376.6854699173496,reasoning,1439,86,460,211,870,
2376.9856709615574,chat,744,89,98,0,435,
2377.3759271834147,rag,1298,234,115,0,653,
2377.71764350379,reasoning,1320,79,504,155,870,
2377.9257988686427,chat,823,99,227,0,435,
2378.045381563111,rag,1087,196,200,0,653,
2378.7875596634067,chat,762,91,190,0,435,
2378.855391162543,chat,505,61,70,0,435,
2380.2287914613185,rag,4345,782,216,0,653,
2380.6410607567163,reasoning,2434,146,464,163,870,
2380.704993027471,rag,1710,1100,252,0,653,
2380.7159156864,chat,278,33,410,0,435,
2381.5209702224233,reasoning,2579,155,216,155,870,
2381.694902602867,reasoning,2025,122,197,304,870,
2382.0410686560167,rag,1936,348,225,0,653,
2382.3766000304104,chat,430,52,194,0,435,
2382.395724129757,chat,540,65,276,0,435,
2382.4570386226287,chat,1183,142,303,0,435,
2382.6334354189003,rag,999,180,240,0,653,
2382.683216529953,reasoning,1876,113,279,491,870,
2382.8578239776107,chat,317,38,190,0,435,
2382.954022278894,chat,922,389,124,0,435,
2383.0497011883913,chat,490,59,55,0,435,
2383.705975835652,rag,1476,1112,248,0,653,
2386.587239839883,chat,439,53,250,0,435,
2386.874120618838,rag,2642,476,185,0,653,
2387.176271198382,rag,1398,651,321,0,653,
2387.2848531711006,chat,778,93,242,0,435,
2387.438819579054,rag,2555,460,175,0,653,
2387.5970782366494,reasoning,3526,1076,566,178,870,
2387.6893857471796,rag,643,435,360,0,653,
2388.0214050354634,reasoning,1947,117,765,367,870,
2388.157725700432,chat,399,48,266,0,435,
2388.320413011559,chat,856,103,210,0,435,
2388.3807576538657,chat,302,36,235,0,435,
2388.611669875113,rag,1845,1186,162,0,653,
2388.708722718231,chat,683,82,352,0,435,
2389.707144944948,reasoning,752,45,264,122,870,
2391.219068061898,chat,890,107,138,0,435,
2392.4063557927025,chat,1412,523,234,0,435,
2393.5143362900735,reasoning,2409,145,473,60,870,
2393.6826557086233,chat,405,49,224,0,435,
2393.717454601673,reasoning,1119,67,761,365,870,
2395.854861329321,chat,340,41,214,0,435,
2396.035526294891,chat,594,71,106,0,435,
2396.518541448451,chat,997,120,118,0,435,
2396.6091005382204,chat,484,58,130,0,435,
2398.5793683059105,reasoning,1069,64,398,125,870,
2398.6670992222325,chat,450,191,131,0,435,
2399.0902176424415,chat,403,48,228,0,435,
2399.398103366888,rag,2246,404,161,0,653,
2400.438448967621,chat,1082,130,74,0,435,
2401.214371789975,chat,433,52,410,0,435,
2402.3647570569074,chat,443,185,410,0,435,
2402.9714181521326,chat,418,50,211,0,435,
2403.2811638389667,chat,1412,169,120,0,435,
2403.3217441457905,chat,279,33,169,0,435,
2403.7630550881363,chat,548,66,138,0,435,
2404.9528099557297,chat,843,101,154,0,435,
2405.4652668701387,chat,805,97,234,0,435,
2405.678960909436,chat,810,97,197,0,435,
2406.4529257855615,rag,2010,991,203,0,653,
2406.654690742385,rag,3877,698,339,0,653,
2407.2145155229573,reasoning,3518,962,825,153,870,
2407.5047489046437,chat,811,97,81,0,435,
2408.3152546565298,chat,510,61,277,0,435,
2409.1695526107515,chat,593,71,409,0,435,
2409.3096186385105,rag,4362,1884,226,0,653,
2409.8699805689926,chat,722,447,254,0,435,
2410.478874421734,chat,495,162,132,0,435,
2411.8242204329367,chat,1111,133,132,0,435,
2412.981106470752,rag,4017,723,290,0,653,
2413.0839236505026,chat,533,64,230,0,435,
2413.230934674439,chat,287,34,136,0,435,
2413.764143956558,reasoning,2884,173,589,234,870,
2414.1965292245327,chat,964,116,231,0,435,
2414.5717635940587,chat,1013,122,215,0,435,
2414.8036406528286,chat,491,59,222,0,435,
2414.9986142954117,reasoning,920,55,534,233,870,
2415.865506462723,chat,708,85,410,0,435,
2417.193793245086,rag,1125,202,105,0,653,
2417.839277606766,chat,429,51,64,0,435,
2418.060991854877,reasoning,669,138,208,332,870,
2418.1772433304163,chat,706,85,254,0,435,
2418.4034153778052,chat,1639,197,72,0,435,
2418.8004828342764,reasoning,1779,107,252,705,870,
2419.174603017863,rag,2031,366,217,0,653,
2419.648970807462,chat,677,81,74,0,435,
2420.3613445677156,chat,511,191,181,0,435,
2420.912007730845,chat,579,69,108,0,435,
2421.045027984706,chat,1223,147,149,0,435,
2421.357329947175,reasoning,1360,82,412,462,870,
2421.4876162221503,reasoning,473,130,708,450,870,
2422.680416690719,chat,466,56,53,0,435,
2423.66963840125,reasoning,3890,233,545,224,870,
2425.0852984080793,rag,1203,695,414,0,653,
2426.0432189319836,chat,859,103,300,0,435,
2427.1306159066794,chat,430,52,149,0,435,
2428.022305728144,rag,1536,816,339,0,653,
2428.7415723032777,rag,2270,1001,302,0,653,
2429.8053576058455,rag,1012,182,147,0,653,
2429.8117258562056,chat,670,403,349,0,435,
2429.968384748524,chat,833,100,174,0,435,
2430.6310393601348,chat,282,34,127,0,435,
2431.005110814098,chat,427,51,117,0,435,
2431.172452709667,reasoning,675,40,301,360,870,
2431.2485659380986,rag,1928,347,116,0,653,
2431.8831428006233,rag,856,154,153,0,653,
2431.8847282616707,chat,1456,730,105,0,435,
2433.249815770609,chat,680,82,202,0,435,
2433.415750992361,reasoning,968,195,436,191,870,
2433.4731349324293,reasoning,1652,99,417,96,870,
2433.723944113681,reasoning,564,174,272,214,870,
2434.2668778141174,chat,369,44,112,0,435,
2434.549103428917,chat,657,79,180,0,435,
2434.8294499624517,reasoning,1103,66,322,25,870,
2435.4445003972573,rag,1829,1429,333,0,653,
2436.327561421243,chat,265,32,385,0,435,
2437.083758546611,chat,664,323,75,0,435,
2437.992730364449,reasoning,3729,224,452,185,870,
2439.872880311166,chat,592,71,127,0,435,
2440.6388140714266,chat,736,88,118,0,435,
2440.7086161743123,rag,1275,230,567,0,653,
2440.946888126066,chat,440,53,192,0,435,
2441.444168167358,chat,1377,816,165,0,435,
2441.5510722003473,chat,531,64,167,0,435,
2442.2683985271256,chat,263,32,312,0,435,
2442.6500904607105,chat,1043,125,94,0,435,
2442.7039512424076,chat,572,69,130,0,435,
2442.862954790203,chat,1276,490,151,0,435,
2442.903312792036,reasoning,1435,86,870,166,870,
2442.9195052776763,rag,1327,239,132,0,653,
2443.3346890449293,chat,423,174,107,0,435,
2443.652479746523,chat,183,22,229,0,435,
2443.718451209154,chat,520,62,55,0,435,
2445.5062926755313,rag,1693,305,285,0,653,
2445.5090589665942,rag,2012,362,364,0,653,
2445.8865797942453,chat,664,377,410,0,435,
2445.902208655289,rag,1002,797,237,0,653,
2446.2596600255624,chat,791,95,183,0,435,
2446.7080156578863,chat,334,40,136,0,435,
2447.7709859593056,chat,935,112,186,0,435,
2448.1000932709926,chat,414,50,159,0,435,
2448.3984751182597,chat,603,72,90,0,435,
2448.8451366997224,chat,1365,164,218,0,435,
2449.349866894863,chat,889,513,124,0,435,
2451.2309287260005,rag,2051,369,322,0,653,
2451.2959142386217,reasoning,1908,315,777,112,870,
2451.7014411067894,chat,991,119,106,0,435,
2452.2496879183595,reasoning,3186,689,186,173,870,
2452.4779063076976,reasoning,889,53,506,173,870,
2454.557767617709,reasoning,1135,68,456,149,870,
2455.605019538283,rag,1569,1079,292,0,653,
2456.221072619608,chat,755,91,131,0,435,
2456.229025875504,chat,488,59,326,0,435,
2457.2504150250306,chat,554,66,186,0,435,
2457.746046822696,rag,1173,211,206,0,653,
2458.706241596528,chat,440,53,357,0,435,
2459.061388259395,chat,766,92,122,0,435,
2459.3998076515554,chat,770,92,80,0,435,
2459.6774746812057,chat,614,259,142,0,435,
2459.9479883902422,reasoning,3416,205,489,120,870,
2460.8838093181876,rag,2054,370,286,0,653,
2461.191624052898,chat,967,116,147,0,435,
2462.46236231002,reasoning,1604,96,283,742,870,
2463.829648327657,rag,2820,2256,112,0,653,
2464.0899481984447,reasoning,3341,590,444,442,870,
2464.561206438117,reasoning,1051,63,284,211,870,
2464.861525832364,reasoning,1246,75,250,315,870,
2465.4362781351515,rag,5259,3159,239,0,653,
2465.9788702954165,chat,542,65,74,0,435,
2466.502229188745,rag,843,152,197,0,653,
2469.8937035065915,chat,591,71,196,0,435,
2470.786763171166,reasoning,3082,185,612,336,870,
2475.7697397165994,rag,3344,602,194,0,653,
2478.3909925869943,chat,673,81,202,0,435,
2479.206011926377,rag,1329,239,98,0,653,
2480.374136840258,chat,712,85,196,0,435,
2481.272560195019,rag,2044,368,179,0,653,
2481.4472422717004,chat,407,49,254,0,435,
2482.435126805917,chat,1441,173,70,0,435,
2482.4856287002344,rag,885,159,121,0,653,
2482.9565155072596,rag,2281,411,142,0,653,
2483.2007680079246,reasoning,5982,1274,589,122,870,
2484.081668093314,reasoning,700,42,430,177,870,
2484.574407601133,chat,833,374,171,0,435,
2485.546965224393,chat,617,227,153,0,435,
2485.5876644584228,chat,622,75,88,0,435,
2486.2145380434035,chat,595,320,115,0,435,
2487.352388838955,chat,1189,143,114,0,435,
2487.4826678627064,chat,948,114,93,0,435,
2489.0991708091883,reasoning,4548,273,411,210,870,
2489.1556825703083,rag,1725,310,503,0,653,
2489.754744852889,rag,1137,205,345,0,653,
2490.314074045356,chat,819,352,194,0,435,
2492.5241459843573,chat,804,96,231,0,435,
2492.6038518999326,chat,1879,225,126,0,435,
2493.1853854487595,rag,1145,706,166,0,653,
2493.278635813398,chat,411,141,258,0,435,
2495.2127714389894,reasoning,3015,181,173,404,870,
2495.414134237889,reasoning,1537,92,319,135,870,
2496.369067158413,reasoning,1372,82,455,694,870,
2496.5770387664084,chat,860,103,290,0,435,
